,name,War,Film-Noir,Sci-Fi,History,Music,Musical,Fantasy,Thriller,Romance,Horror,Mystery,Family,Animation,Comedy,Drama,Biography,Adventure,Action,Crime,Western,Sport,Films,Produced
1182,Madeleine Stowe,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,2,132647315
1183,Claire Rushbrook,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13417292
1184,Phyllis Logan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13417292
1185,Brenda Blethyn,0,0,0,0,0,0,0,0,2,0,1,0,0,1,3,0,0,0,0,0,0,3,102749447
1186,Timothy Spall,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13417292
1187,John Ritter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24475416
1188,J.T. Walsh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24475416
1189,Dwight Yoakam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24475416
1190,Billy Bob Thornton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24475416
1191,Moritz Bleibtreu,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,1,2,0,0,3,7411953
1192,Thierry van Werveke,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,3296
1193,Jan Josef Liefers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,3296
1194,Til Schweiger,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,3296
1195,Jennifer Aniston,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,33984226
1196,Harry Connick Jr.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,23159305
1197,Eli Marienthal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,23159305
1198,Soia Lira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5595428
1199,Marília Pêra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5595428
1200,Vinícius de Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5595428
1201,Fernanda Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5595428
1202,Paprika Steen,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,1649085
1203,Henning Moritzen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1647780
1204,Ulrich Thomsen,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,1649085
1205,Masaaki Ôkura,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,776665
1206,Shinpachi Tsuji,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,776665
1207,Rica Matsumoto,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,776665
1208,Junko Iwao,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,776665
1209,Joseph A. Carpenter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,6203044
1210,Jane Galloway Heitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,6203044
1211,Sissy Spacek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,2,6203044
1212,Richard Farnsworth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,67479916
1213,Peter Stormare,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4184036
1214,Björk,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4184036
1215,Jason Robards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,22455976
1216,Tom Cruise,0,0,1,0,0,0,0,2,0,0,1,0,0,0,4,0,2,4,1,0,0,7,906145015
1217,Holmes Osborne,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1480006
1218,Mary McDonnell,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,2,185688854
1219,Jena Malone,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1480006
1220,Altan Erkekli,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1221,Yilmaz Erdogan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,13873
1222,Ömer Faruk Sorak,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1223,Lauren Bacall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1530386
1224,Paul Bettany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1530386
1225,Song Wok-suk,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1226,In-mun Kim,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1227,Jun Ji-Hyun,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1228,Tae-Hyun Cha,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1229,Jason Lee,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,261441092
1230,Holly Hunter,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,870022836
1231,Craig T. Nelson,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,870022836
1232,Jessica Lange,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,104080678
1233,Albert Finney,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,2,71337411
1234,Johnny Depp,0,0,0,0,0,0,3,0,1,0,0,1,0,2,8,4,3,1,2,0,0,9,535133213
1235,Anthony Chau-Sang Wong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,169659
1236,Andy Lau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,169659
1237,Alan Mak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,169659
1238,Jaya Bachchan,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1787378
1239,Paul Giamatti,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,2,101518553
1240,Craig Bierko,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,61649911
1241,Renée Zellweger,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,61649911
1242,Mabel Rivera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2086345
1243,Lola Dueñas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2086345
1244,Belén Rueda,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,2086345
1245,Kim Young-Min,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2380788
1246,Jong-ho Kim,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2380788
1247,Yeong-su Oh,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2380788
1248,Ki-duk Kim,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2380788
1249,Nataliya Vdovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,502028
1250,Konstantin Lavronenko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,502028
1251,Ivan Dobronravov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,502028
1252,Vladimir Garin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,502028
1253,Jeffrey Wright,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,167445960
1254,Judi Dench,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,2,2,0,0,0,3,509513956
1255,Eva Green,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,167445960
1256,Daniel Craig,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,0,2,2,2,0,0,4,739681781
1257,Patton Oswalt,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,206445654
1258,Lou Romano,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,206445654
1259,Brad Garrett,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,206445654
1260,Jan Pinkava,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,206445654
1261,Safak Sezer,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1262,Ozan Güven,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1263,Özge Özberk,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1264,Cem Yilmaz,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1265,Marie-Josée Croze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5990075
1266,Emmanuelle Seigner,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,16291781
1267,Laura Obiols,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,6248243
1268,Clive Owen,0,0,1,0,0,0,0,2,0,0,2,0,0,0,2,0,1,1,2,0,0,4,319831381
1269,Mickey Rourke,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2,100340423
1270,Robert Rodriguez,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,74103820
1271,Quentin Tarantino,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,74103820
1272,Jin-mo Joo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,238507
1273,Hyuk-ho Kwon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,238507
1274,Hee Jae,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,238507
1275,Seung-Yun Lee,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,238507
1276,Julia Stiles,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,227471070
1277,Edgar Ramírez,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,227471070
1278,Kagiso Kuypers,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,57366262
1279,Djimon Hounsou,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,72905528
1280,Brian Howe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,163566459
1281,Jaden Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,163566459
1282,Thandie Newton,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,2,218146759
1283,Will Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,233518283
1284,Steve Zahn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,27298285
1285,Jennifer Garner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,27298285
1286,Gena Rowlands,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,3,87463353
1287,Catherine Deneuve,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,2,8629792
1288,Chiara Mastroianni,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,4445756
1289,Marjane Satrapi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,4445756
1290,Jeremy Renner,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,0,0,3,757626545
1291,Caio Junqueira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,806
1292,Winona Ryder,0,0,0,0,0,0,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,3,165332840
1293,Mila Kunis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,106954678
1294,Freida Pinto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,141319928
1295,Loveleen Tandan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,141319928
1296,Baris Bagci,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1297,Ilker Kizmaz,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1298,Mete Horozoglu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1299,Katie A. Keane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4018695
1300,Sheetal Menon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4018695
1301,Ka Tung Lam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
1302,Siu-Wong Fan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
1303,Simon Yam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
1304,Donnie Yen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,2,532177324
1305,Dibyendu Bhattacharya,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1095
1306,Kalki Koechlin,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1095
1307,Merila Zare'i,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,106662
1308,Taraneh Alidoosti,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,2508729
1309,Golshifteh Farahani,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,106662
1310,Ed Skrein,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,363070709
1311,T.J. Miller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,363070709
1312,Morena Baccarin,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,687662444
1313,Ryan Reynolds,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,687662444
1314,Bryce Dallas Howard,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,204722304
1315,Octavia Spencer,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,364116611
1316,Derek Jacobi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,143211984
1317,Helena Bonham Carter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,138797449
1318,Geoffrey Rush,0,0,0,1,1,0,1,0,0,0,1,0,0,0,3,2,1,1,1,0,0,4,480108309
1319,Milhem Cortaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,100925
1320,André Ramiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,100925
1321,Irandhir Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,100119
1322,Wagner Moura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,100925
1323,Paul Rudd,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,17738570
1324,Ezra Miller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,17738570
1325,Logan Lerman,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,2,71345486
1326,Domhnall Gleeson,0,0,2,0,0,0,1,1,0,0,0,0,0,1,3,0,2,2,0,0,0,4,1161065998
1327,Will Poulter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,183637894
1328,Ben Hardy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,216428042
1329,Gwilym Lee,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,216428042
1330,Lucy Boynton,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,216428042
1331,Rami Malek,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,216428042
1332,Amy Adams,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,3,219731399
1333,Dave Bautista,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,0,0,0,2,481867260
1334,Ana de Armas,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,0,2,257413910
1335,Zoe Saldana,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,4,4,0,0,0,4,1712275987
1336,Bradley Cooper,0,0,0,0,1,0,0,0,2,0,0,0,0,3,2,0,1,1,0,0,0,4,957880927
1337,Vin Diesel,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,3,0,0,0,3,746149006
1338,Chris Pratt,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,3,0,0,0,3,980750393
1339,Allen Leech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,91125683
1340,Matthew Goode,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,2,114215609
1341,Keira Knightley,0,0,0,0,0,0,1,1,2,0,1,0,0,0,3,1,1,1,0,0,0,4,485871756
1342,Benedict Cumberbatch,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,2,319904344
1343,Oka Antara,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2625803
1344,Arifin Putra,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2625803
1345,Yayan Ruhian,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2625803
1346,Iko Uwais,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,2,6730926
1347,Kaitlyn Dever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1010414
1348,John Gallagher Jr.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1010414
1349,Frantz Turner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1010414
1350,Vijay Raaz,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5566534
1351,Ranveer Singh,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5566534
1352,Nakul Roshan Sahdev,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5566534
1353,Vijay Varma,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5566534
1354,Julia Roberts,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2,315839959
1355,Izabela Vidovic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,132422809
1356,Owen Wilson,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2,189239471
1357,James Marsden,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,2,1506975
1358,Mary Steenburgen,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,2,10677189
1359,Chloë Grace Moretz,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,1,1,1,0,0,3,81969652
1360,Sathyaraj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6738000
1361,Ramya Krishnan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6738000
1362,Jason Bateman,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,341268248
1363,Ginnifer Goodwin,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,460787650
1364,Jared Bush,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,341268248
1365,Rich Moore,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,341268248
1366,Kate Mara,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,228433663
1367,Kristen Wiig,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,228433663
1368,Sunny Pawar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,51739495
1369,Rooney Mara,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4,2,0,0,1,0,0,4,276786233
1370,Nicole Kidman,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,1,0,0,3,149792568
1371,Dev Patel,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2,193059423
1372,Rosemarie DeWitt,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,151101803
1373,Emma Stone,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,3,396400201
1374,Ryan Gosling,0,0,0,0,1,0,0,0,1,0,1,0,0,2,5,1,0,1,1,0,0,5,429479174
1375,Danny Denzongpa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1376,Kareena Kapoor,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,2,1,0,0,3,8182109
1377,Harshaali Malhotra,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,8178001
1378,Prakash Belawadi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1379,Kumud Mishra,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,985912
1380,Nimrat Kaur,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,4231500
1381,Richard Dormer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
1382,Christopher Heyerdahl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
1383,Julianne Nicholson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
1384,Gajraj Rao,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1385,Neena Gupta,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1386,Vladislav Dvorzhetskiy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1387,Jüri Järvet,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1388,Donatas Banionis,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1389,Natalya Bondarchuk,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1390,Ingrid Thulin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1742348
1391,Kari Sylwan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1742348
1392,Harriet Andersson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,3272734
1393,John Hillerman,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,30933743
1394,Madeline Kahn,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2,117233743
1395,Tatum O'Neal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,30933743
1396,Perry Lopez,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,29000000
1397,John Huston,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,29000000
1398,Oleg Yankovskiy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,177345
1399,Ignat Daniltsev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,177345
1400,Filipp Yankovskiy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,177345
1401,Margarita Terekhova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,177345
1402,Hardy Krüger,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1403,Marisa Berenson,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1404,Ryan O'Neal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,2,30933743
1405,Peter Finch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1406,William Holden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1407,Faye Dunaway,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,29000000
1408,Carl Weathers,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,176970795
1409,Burt Young,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,117235247
1410,Talia Shire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,183901309
1411,Sylvester Stallone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,3,274215732
1412,John Savage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,48979328
1413,John Cazale,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,1,0,0,3,103399328
